,occupation_level,education_num,familiarity_FB,view_FB,interested_insurance,created_account,age_by_decade_20s,age_by_decade_30s,age_by_decade_40s,age_by_decade_50s,age_by_decade_60s,age_by_decade_70s,age_by_decade_80s,teens,postcode_encoded,marital_status_divorced,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,education_encoded,job_title_encoded
19050,8,17,5,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12938,0.0,0.0,0.0,1.0,0.0,0.0,10.0,118
19051,2,12,5,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16619,0.0,0.0,0.0,1.0,0.0,0.0,8.0,266
19052,13,12,6,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8235,0.0,1.0,0.0,0.0,0.0,0.0,8.0,605
19053,13,12,8,8,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19276,0.0,0.0,0.0,1.0,0.0,0.0,8.0,545
19054,10,17,8,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10853,0.0,0.0,0.0,1.0,0.0,0.0,10.0,107
19055,6,12,3,7,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11344,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2
19056,2,13,6,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6362,1.0,0.0,0.0,0.0,0.0,0.0,9.0,613
19057,6,12,6,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5865,1.0,0.0,0.0,0.0,0.0,0.0,8.0,33
19058,4,12,2,2,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10114,0.0,0.0,1.0,0.0,0.0,0.0,8.0,324
19059,4,12,3,8,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10224,1.0,0.0,0.0,0.0,0.0,0.0,8.0,304
19060,2,12,9,1,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11336,1.0,0.0,0.0,0.0,0.0,0.0,8.0,540
19061,11,10,1,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299,0.0,0.0,0.0,1.0,0.0,0.0,7.0,585
19062,12,12,10,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292,0.0,1.0,0.0,0.0,0.0,0.0,8.0,47
19063,8,13,9,3,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20004,1.0,0.0,0.0,0.0,0.0,0.0,9.0,636
19064,5,5,6,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13085,0.0,0.0,0.0,0.0,1.0,0.0,3.0,78
19065,13,17,2,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29071,0.0,1.0,0.0,0.0,0.0,0.0,10.0,605
19066,6,12,3,4,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1739,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2
19067,9,13,7,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10328,0.0,0.0,0.0,1.0,0.0,0.0,9.0,72
19068,20,21,3,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24101,0.0,1.0,0.0,0.0,0.0,0.0,15.0,480
19069,9,13,1,8,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14848,0.0,1.0,0.0,0.0,0.0,0.0,9.0,306
19070,9,4,6,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3231,0.0,1.0,0.0,0.0,0.0,0.0,2.0,637
19071,4,13,4,9,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7986,0.0,0.0,0.0,1.0,0.0,0.0,9.0,325
19072,14,13,8,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20795,0.0,1.0,0.0,0.0,0.0,0.0,9.0,31
19073,7,5,1,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2848,1.0,0.0,0.0,0.0,0.0,0.0,3.0,359
19074,7,12,7,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23749,0.0,1.0,0.0,0.0,0.0,0.0,8.0,292
19075,12,12,6,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23279,0.0,1.0,0.0,0.0,0.0,0.0,8.0,233
19076,12,17,3,3,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10933,0.0,1.0,0.0,0.0,0.0,0.0,10.0,345
19077,8,12,4,9,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9108,0.0,0.0,0.0,0.0,0.0,1.0,8.0,126
19078,10,17,4,7,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21571,0.0,1.0,0.0,0.0,0.0,0.0,10.0,150
19079,1,13,2,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16514,0.0,0.0,0.0,1.0,0.0,0.0,9.0,350
19080,17,13,9,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27701,0.0,1.0,0.0,0.0,0.0,0.0,9.0,300
19081,7,13,6,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731,0.0,0.0,0.0,1.0,0.0,0.0,9.0,291
19082,4,12,5,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28399,0.0,1.0,0.0,0.0,0.0,0.0,8.0,172
19083,11,12,4,3,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,718,0.0,1.0,0.0,0.0,0.0,0.0,8.0,134
19084,8,17,6,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1720,0.0,1.0,0.0,0.0,0.0,0.0,10.0,394
19085,7,17,8,7,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21561,0.0,1.0,0.0,0.0,0.0,0.0,10.0,73
19086,1,13,1,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13163,0.0,0.0,0.0,1.0,0.0,0.0,9.0,608
19087,8,17,3,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23102,0.0,0.0,0.0,1.0,0.0,0.0,10.0,402
19088,11,17,6,10,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28361,0.0,1.0,0.0,0.0,0.0,0.0,10.0,110
19089,5,13,3,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6821,0.0,0.0,0.0,0.0,0.0,1.0,9.0,145
19090,2,13,5,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14206,0.0,0.0,0.0,1.0,0.0,0.0,9.0,366
19091,4,10,2,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14034,0.0,0.0,0.0,1.0,0.0,0.0,7.0,174
19092,10,13,2,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14314,1.0,0.0,0.0,0.0,0.0,0.0,9.0,150
19093,7,13,3,2,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4865,0.0,0.0,0.0,1.0,0.0,0.0,9.0,357
19094,1,13,1,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16690,0.0,0.0,0.0,1.0,0.0,0.0,9.0,609
19095,4,12,8,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17199,1.0,0.0,0.0,0.0,0.0,0.0,8.0,324
19096,4,13,2,8,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6704,0.0,0.0,0.0,1.0,0.0,0.0,9.0,16
19097,5,21,9,2,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13707,0.0,0.0,0.0,0.0,0.0,1.0,15.0,145
19098,11,12,9,2,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20997,0.0,1.0,0.0,0.0,0.0,0.0,8.0,585
19099,8,14,5,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19252,0.0,0.0,0.0,1.0,0.0,0.0,12.0,126
19100,5,12,4,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464,0.0,0.0,0.0,1.0,0.0,0.0,8.0,165
19101,6,12,8,4,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11608,0.0,1.0,0.0,0.0,0.0,0.0,8.0,239
19102,8,12,1,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10198,0.0,0.0,0.0,1.0,0.0,0.0,8.0,402
19103,1,16,9,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566,0.0,1.0,0.0,0.0,0.0,0.0,13.0,350
19104,8,12,5,3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17733,0.0,0.0,0.0,1.0,0.0,0.0,8.0,79
19105,12,13,6,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27568,0.0,1.0,0.0,0.0,0.0,0.0,9.0,345
19106,7,13,4,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9558,0.0,0.0,0.0,1.0,0.0,0.0,9.0,358
19107,2,12,4,5,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19928,1.0,0.0,0.0,0.0,0.0,0.0,8.0,126
19108,7,17,6,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26314,0.0,1.0,0.0,0.0,0.0,0.0,10.0,291
19109,12,8,8,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6222,0.0,0.0,0.0,1.0,0.0,0.0,5.0,344
19110,6,13,4,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19084,0.0,0.0,1.0,0.0,0.0,0.0,9.0,676
19111,4,13,7,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17815,0.0,0.0,0.0,1.0,0.0,0.0,9.0,159
19112,5,3,7,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,160
19113,11,10,3,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437,0.0,1.0,0.0,0.0,0.0,0.0,7.0,154
19114,5,12,6,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7694,1.0,0.0,0.0,0.0,0.0,0.0,8.0,235
19115,8,13,5,4,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23433,0.0,1.0,0.0,0.0,0.0,0.0,9.0,394
19116,7,13,3,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22895,0.0,1.0,0.0,0.0,0.0,0.0,9.0,244
19117,16,12,2,5,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1630,0.0,1.0,0.0,0.0,0.0,0.0,8.0,181
19118,8,12,7,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14343,0.0,1.0,0.0,0.0,0.0,0.0,8.0,126
19119,12,14,2,2,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18319,1.0,0.0,0.0,0.0,0.0,0.0,12.0,55
19120,10,12,6,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27904,0.0,1.0,0.0,0.0,0.0,0.0,8.0,501
19121,15,13,1,6,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29151,0.0,1.0,0.0,0.0,0.0,0.0,9.0,279
19122,6,12,1,7,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12753,1.0,0.0,0.0,0.0,0.0,0.0,8.0,224
19123,4,12,7,5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772,0.0,0.0,0.0,1.0,0.0,0.0,8.0,16
19124,9,12,5,2,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10122,0.0,0.0,0.0,0.0,0.0,1.0,8.0,297
19125,4,13,5,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722,0.0,0.0,0.0,1.0,0.0,0.0,9.0,305
19126,13,13,4,5,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26948,0.0,1.0,0.0,0.0,0.0,0.0,9.0,545
19127,10,14,6,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2540,0.0,0.0,0.0,0.0,1.0,0.0,12.0,48
19128,10,14,8,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3975,1.0,0.0,0.0,0.0,0.0,0.0,12.0,501
19129,5,13,6,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4075,1.0,0.0,0.0,0.0,0.0,0.0,9.0,669
19130,15,16,5,10,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8336,0.0,1.0,0.0,0.0,0.0,0.0,13.0,326
19131,10,12,5,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14646,1.0,0.0,0.0,0.0,0.0,0.0,8.0,127
19132,12,13,7,1,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1606,0.0,1.0,0.0,0.0,0.0,0.0,9.0,340
19133,17,17,8,4,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27915,0.0,1.0,0.0,0.0,0.0,0.0,10.0,459
19134,7,8,1,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7667,0.0,0.0,0.0,1.0,0.0,0.0,5.0,358
19135,8,9,7,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9886,0.0,0.0,0.0,1.0,0.0,0.0,6.0,79
19136,4,13,3,7,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11633,0.0,1.0,0.0,0.0,0.0,0.0,9.0,320
19137,6,12,2,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20292,0.0,0.0,0.0,0.0,1.0,0.0,8.0,676
19138,13,12,2,8,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21501,0.0,1.0,0.0,0.0,0.0,0.0,8.0,545
19139,8,13,7,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19958,1.0,0.0,0.0,0.0,0.0,0.0,9.0,118
19140,16,9,7,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1702,1.0,0.0,0.0,0.0,0.0,0.0,6.0,342
19141,5,5,6,9,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9578,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29
19142,6,13,3,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26308,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2
19143,12,21,5,4,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30230,1.0,0.0,0.0,0.0,0.0,0.0,15.0,343
19144,1,12,7,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19576,1.0,0.0,0.0,0.0,0.0,0.0,8.0,267
19145,14,13,2,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14596,0.0,0.0,0.0,1.0,0.0,0.0,9.0,538
19146,9,6,5,8,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14793,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0
19147,11,12,4,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14866,0.0,1.0,0.0,0.0,0.0,0.0,8.0,143
19148,7,17,7,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17456,0.0,0.0,0.0,1.0,0.0,0.0,10.0,635
19149,7,13,8,9,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5922,0.0,0.0,0.0,1.0,0.0,0.0,9.0,292
19150,10,12,9,6,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19156,1.0,0.0,0.0,0.0,0.0,0.0,8.0,83
19151,4,12,9,4,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13931,0.0,1.0,0.0,0.0,0.0,0.0,8.0,305
19152,4,12,7,2,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25807,0.0,1.0,0.0,0.0,0.0,0.0,8.0,172
19153,12,10,9,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4106,0.0,0.0,0.0,0.0,1.0,0.0,7.0,594
19154,9,17,2,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23723,0.0,1.0,0.0,0.0,0.0,0.0,10.0,293
19155,2,13,8,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,891,0.0,1.0,0.0,0.0,0.0,0.0,9.0,93
19156,15,18,7,4,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25348,0.0,1.0,0.0,0.0,0.0,0.0,11.0,586
19157,6,12,2,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15984,0.0,1.0,0.0,0.0,0.0,0.0,8.0,196
19158,8,13,5,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17574,0.0,0.0,0.0,1.0,0.0,0.0,9.0,18
19159,6,8,7,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13787,1.0,0.0,0.0,0.0,0.0,0.0,5.0,196
19160,13,13,7,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7954,0.0,1.0,0.0,0.0,0.0,0.0,9.0,20
19161,4,12,1,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14635,0.0,0.0,0.0,1.0,0.0,0.0,8.0,159
19162,4,6,6,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22789,0.0,1.0,0.0,0.0,0.0,0.0,4.0,130
19163,5,12,5,2,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093,0.0,0.0,0.0,1.0,0.0,0.0,8.0,10
19164,4,17,3,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1032,0.0,0.0,0.0,1.0,0.0,0.0,10.0,290
19165,3,13,2,9,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10615,0.0,1.0,0.0,0.0,0.0,0.0,9.0,200
19166,6,12,8,7,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28202,0.0,1.0,0.0,0.0,0.0,0.0,8.0,424
19167,12,12,4,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2708,0.0,0.0,0.0,1.0,0.0,0.0,8.0,247
19168,10,4,8,8,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15611,0.0,1.0,0.0,0.0,0.0,0.0,2.0,127
19169,2,17,5,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22445,0.0,1.0,0.0,0.0,0.0,0.0,10.0,366
19170,4,18,9,5,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24365,1.0,0.0,0.0,0.0,0.0,0.0,11.0,309
19171,2,21,1,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,0.0,0.0,0.0,1.0,0.0,0.0,15.0,409
19172,3,12,4,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2535,1.0,0.0,0.0,0.0,0.0,0.0,8.0,39
19173,4,9,8,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12628,0.0,0.0,0.0,1.0,0.0,0.0,6.0,326
19174,11,14,1,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17058,0.0,0.0,0.0,1.0,0.0,0.0,12.0,154
19175,6,14,2,5,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,925,0.0,0.0,0.0,1.0,0.0,0.0,12.0,246
19176,6,13,3,2,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15872,0.0,0.0,0.0,1.0,0.0,0.0,9.0,196
19177,1,16,4,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779,0.0,1.0,0.0,0.0,0.0,0.0,13.0,609
19178,2,9,5,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16236,0.0,1.0,0.0,0.0,0.0,0.0,6.0,361
19179,3,3,8,1,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24560,0.0,1.0,0.0,0.0,0.0,0.0,1.0,68
19180,6,8,2,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4446,0.0,0.0,0.0,0.0,0.0,1.0,5.0,33
19181,10,12,9,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13617,0.0,0.0,0.0,1.0,0.0,0.0,8.0,88
19182,9,12,7,2,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20671,0.0,1.0,0.0,0.0,0.0,0.0,8.0,285
19183,10,17,3,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19808,0.0,0.0,0.0,1.0,0.0,0.0,10.0,88
19184,5,12,4,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8238,0.0,0.0,0.0,1.0,0.0,0.0,8.0,145
19185,10,17,6,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18485,0.0,0.0,1.0,0.0,0.0,0.0,10.0,107
19186,6,5,5,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14536,0.0,0.0,0.0,1.0,0.0,0.0,3.0,239
19187,10,17,3,8,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1392,0.0,1.0,0.0,0.0,0.0,0.0,10.0,501
19188,5,9,4,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6117,0.0,0.0,0.0,1.0,0.0,0.0,6.0,244
19189,5,12,4,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22334,0.0,1.0,0.0,0.0,0.0,0.0,8.0,183
19190,12,10,3,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12619,0.0,0.0,0.0,1.0,0.0,0.0,7.0,340
19191,2,12,4,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619,0.0,0.0,0.0,1.0,0.0,0.0,8.0,361
19192,12,20,10,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21464,0.0,0.0,0.0,1.0,0.0,0.0,14.0,223
19193,10,17,8,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138,0.0,1.0,0.0,0.0,0.0,0.0,10.0,83
19194,5,12,6,5,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17921,0.0,1.0,0.0,0.0,0.0,0.0,8.0,173
19195,7,12,2,8,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13371,0.0,0.0,0.0,0.0,0.0,1.0,8.0,292
19196,7,13,7,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,74
19197,11,12,9,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16834,0.0,0.0,0.0,0.0,1.0,0.0,8.0,96
19198,10,21,3,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21060,0.0,1.0,0.0,0.0,0.0,0.0,15.0,88
19199,6,12,2,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16543,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2
19200,13,17,6,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7960,0.0,0.0,0.0,1.0,0.0,0.0,10.0,53
19201,4,13,3,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18746,0.0,0.0,0.0,0.0,0.0,1.0,9.0,325
19202,12,13,1,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26224,0.0,1.0,0.0,0.0,0.0,0.0,9.0,335
19203,9,12,3,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1827,0.0,1.0,0.0,0.0,0.0,0.0,8.0,65
19204,6,13,3,2,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31288,0.0,1.0,0.0,0.0,0.0,0.0,9.0,246
19205,5,12,7,5,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17470,0.0,0.0,0.0,1.0,0.0,0.0,8.0,145
19206,8,8,4,9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6587,0.0,0.0,0.0,1.0,0.0,0.0,5.0,22
19207,10,13,4,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5039,0.0,0.0,0.0,1.0,0.0,0.0,9.0,446
19208,13,17,7,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21635,1.0,0.0,0.0,0.0,0.0,0.0,10.0,605
19209,11,13,2,9,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5973,0.0,0.0,0.0,1.0,0.0,0.0,9.0,134
19210,2,12,9,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19123,0.0,1.0,0.0,0.0,0.0,0.0,8.0,409
19211,8,9,1,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041,0.0,0.0,0.0,1.0,0.0,0.0,6.0,136
19212,3,13,3,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5343,1.0,0.0,0.0,0.0,0.0,0.0,9.0,216
19213,7,13,5,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9166,0.0,0.0,0.0,1.0,0.0,0.0,9.0,209
19214,14,17,9,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25874,0.0,1.0,0.0,0.0,0.0,0.0,10.0,130
19215,5,13,4,8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096,0.0,0.0,0.0,1.0,0.0,0.0,9.0,113
19216,7,12,6,5,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22961,0.0,1.0,0.0,0.0,0.0,0.0,8.0,74
19217,8,16,2,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19435,0.0,0.0,0.0,1.0,0.0,0.0,13.0,35
19218,7,13,5,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20101,0.0,0.0,0.0,1.0,0.0,0.0,9.0,357
19219,13,16,7,5,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28613,0.0,1.0,0.0,0.0,0.0,0.0,13.0,605
19220,13,12,1,4,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,367,0.0,1.0,0.0,0.0,0.0,0.0,8.0,545
19221,13,13,9,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3889,0.0,0.0,0.0,1.0,0.0,0.0,9.0,21
19222,10,12,5,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19413,0.0,0.0,0.0,0.0,1.0,0.0,8.0,107
19223,7,12,6,6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10879,0.0,0.0,0.0,0.0,0.0,1.0,8.0,74
