,salary_in_gbp
15719,22535.0
15720,15306.0
15721,18225.0
15722,42137.5
15723,28839.5
15724,27909.0
15725,18349.199999999997
15726,72871.0
15727,22486.0
15728,18125.28
15729,16681.08
15730,27193.0
15731,17918.5
15732,22147.0
15733,31377.0
15734,26547.0
15735,25783.68
15736,18208.0
15737,52669.24
15738,42664.08
15739,19988.0
15740,24554.92
15741,39293.799999999996
15742,18240.0
15743,20778.0
15744,41619.24
15745,15623.919999999998
15746,15963.0
15747,17010.0
15748,20909.0
15749,18615.0
15750,50948.0
15751,15213.36
15752,21119.0
15753,33942.0
15754,19267.0
15755,36237.5
15756,30714.839999999997
15757,23059.0
15758,43553.64
15759,20088.0
15760,19010.0
15761,27302.52
15762,16306.079999999998
15763,19487.52
15764,23044.0
15765,37136.0
15766,21815.0
15767,22137.0
15768,17551.559999999998
15769,46193.0
15770,45752.0
15771,26064.5
15772,27522.0
15773,58968.5
15774,18414.0
15775,38992.56
15776,19311.76
15777,38268.0
15778,18850.0
15779,20778.0
15780,22462.5
15781,13447.720000000001
15782,18337.28
15783,14034.0
15784,23735.399999999998
15785,26475.0
15786,38584.0
15787,36421.44
15788,20381.0
15789,17489.0
15790,15745.800000000001
15791,22721.52
15792,87702.25
15793,31636.0
15794,21475.0
15795,21397.0
15796,20470.84
15797,20203.5
15798,22045.92
15799,44472.48
15800,20766.6
15801,19382.5
15802,25543.0
15803,87702.25
15804,18883.5
15805,20069.0
15806,44464.08
15807,44695.04
15808,22532.0
15809,31787.6
15810,39045.0
15811,23078.4
15812,20424.72
15813,20927.0
15814,16904.5
15815,22186.0
15816,14237.0
15817,18619.32
15818,19424.0
15819,16306.0
15820,59832.0
15821,19266.52
15822,43851.08
15823,20165.5
15824,17856.0
15825,23641.5
15826,19945.0
15827,31138.5
15828,43047.0
15829,25896.0
15830,22092.0
15831,19572.84
15832,24546.5
15833,25220.0
15834,51254.0
15835,18356.04
15836,16926.0
15837,14033.0
15838,21829.32
15839,22648.0
15840,23250.0
15841,18220.800000000003
15842,15055.0
15843,25423.0
15844,44655.52
15845,21397.0
15846,28077.0
15847,16039.4
15848,17624.0
15849,20008.0
15850,21123.72
15851,27317.68
15852,15622.0
15853,23706.5
15854,21310.5
15855,21916.0
15856,44938.0
15857,25334.04
15858,17573.0
15859,21690.48
15860,21185.0
15861,28148.119999999995
15862,29471.0
15863,18335.0
15864,19410.0
15865,19034.600000000002
15866,16516.0
15867,44804.0
15868,21936.0
15869,87702.25
15870,26166.36
15871,15961.0
15872,42587.0
15873,34278.0
15874,54073.23999999999
15875,16320.0
15876,17017.0
15877,17575.0
15878,15410.0
15879,87702.25
15880,21691.0
15881,16436.0
15882,16940.0
15883,15789.0
15884,29366.04
15885,24438.96
15886,18282.48
15887,17011.44
15888,60354.84
15889,19442.760000000002
15890,26307.0
15891,22615.32
15892,43008.72
15893,21998.16
15894,19243.68
15895,15889.0
15896,26469.0
15897,41060.0
15898,15909.0
15899,20621.64
15900,29304.0
15901,28401.0
15902,40895.0
15903,38213.5
15904,17224.079999999998
15905,24210.84
15906,31146.0
15907,25195.199999999997
15908,36153.52
15909,39523.64
15910,17515.32
15911,18779.16
15912,21202.0
15913,24842.159999999996
15914,17857.0
15915,35492.5
15916,16028.0
15917,20410.0
15918,31012.0
15919,15689.0
15920,21258.5
15921,34255.0
15922,23527.800000000003
15923,15533.880000000001
15924,41400.24
15925,33510.840000000004
15926,20594.08
15927,18927.0
15928,26955.0
15929,19037.04
15930,15213.0
15931,21277.0
15932,22444.76
15933,21687.0
15934,16706.559999999998
15935,17115.0
15936,51818.0
15937,50350.0
15938,15513.16
15939,29621.0
15940,23864.0
15941,25040.52
15942,16070.6
15943,44847.0
15944,30052.44
15945,25706.0
15946,19892.0
15947,0.0
15948,26655.72
15949,23126.0
15950,22671.0
15951,21135.399999999998
15952,18488.0
15953,26996.0
15954,37468.5
15955,27721.0
15956,26310.0
15957,24870.559999999998
15958,18452.0
15959,16732.559999999998
15960,51582.44
15961,14571.0
15962,42626.0
15963,21021.239999999998
15964,32783.0
15965,15522.0
15966,16909.68
15967,64432.92
15968,29188.640000000003
15969,18756.399999999998
15970,20172.0
15971,34399.04
15972,19330.44
15973,23653.44
15974,24238.0
15975,24123.0
15976,33745.0
15977,19381.0
15978,31098.0
15979,28787.5
15980,30110.0
15981,21431.0
15982,21041.0
15983,71481.0
15984,26109.0
15985,25867.0
15986,21116.0
15987,15638.52
15988,15410.0
15989,22972.0
15990,59919.84
15991,27577.0
15992,22364.68
15993,22439.559999999998
15994,25332.0
15995,18231.12
15996,21866.0
15997,39209.64
15998,34074.0
15999,19256.0
16000,14222.0
16001,46435.0
16002,42779.0
16003,18309.0
16004,18424.0
16005,16023.0
16006,14552.720000000001
16007,23977.0
16008,26022.36
16009,17248.56
16010,21583.0
16011,17115.0
16012,29323.5
16013,17975.0
16014,13072.560000000001
16015,17178.48
16016,20610.2
16017,21011.0
16018,45690.0
16019,45904.5
16020,87702.25
16021,43817.5
16022,25338.559999999998
16023,32230.119999999995
16024,25848.5
16025,17608.920000000002
16026,24570.0
16027,37073.0
16028,18921.0
16029,87702.25
16030,81184.5
16031,20766.0
16032,22168.0
16033,76974.04
16034,21175.0
16035,20749.04
16036,34666.32
16037,20606.0
16038,17213.0
16039,47033.0
16040,23343.0
16041,36872.0
16042,27164.0
16043,70468.5
16044,28110.0
16045,43553.399999999994
16046,22430.0
16047,17357.64
16048,37034.28
16049,19730.0
16050,16111.679999999998
16051,23633.0
16052,29922.5
16053,57194.5
16054,28933.08
16055,82928.04
16056,41017.5
16057,33881.0
16058,26492.0
16059,16317.0
16060,42128.0
16061,22555.0
16062,23018.4
16063,20498.88
16064,24870.96
16065,24616.0
16066,37034.28
16067,38051.5
16068,64267.0
16069,69612.0
16070,41860.0
16071,25428.0
16072,24332.5
16073,21953.36
16074,26963.5
16075,20849.4
16076,18977.0
16077,24698.0
16078,21400.0
16079,17749.0
16080,41800.32
16081,18370.0
16082,59700.0
16083,14428.32
16084,30123.0
16085,24401.5
16086,23805.72
16087,87702.25
16088,15588.48
16089,18306.5
16090,19849.5
16091,62810.0
16092,17231.16
16093,23277.0
16094,23733.0
16095,38604.479999999996
16096,17197.0
16097,18711.0
16098,19266.52
16099,18518.0
16100,37532.0
16101,15632.04
16102,14660.0
16103,17428.0
16104,25566.0
16105,19336.32
16106,17713.199999999997
16107,19284.72
16108,21881.5
16109,87702.25
16110,19037.04
16111,17017.0
16112,23343.0
16113,16178.0
16114,17958.0
16115,17977.0
16116,24361.0
16117,18594.239999999998
16118,79340.0
16119,18598.0
16120,22551.0
16121,13502.320000000002
16122,22404.0
16123,23653.0
16124,14067.0
16125,30683.0
16126,14927.0
16127,19071.0
16128,23644.0
16129,29957.28
16130,25056.0
16131,37564.0
16132,18804.5
16133,16169.4
16134,25578.840000000004
16135,23325.64
16136,27753.5
16137,19104.0
16138,24083.8
16139,25138.0
16140,44291.0
16141,18994.04
16142,22639.5
16143,25189.0
16144,32094.0
16145,28469.0
16146,27267.5
16147,27163.56
16148,15178.0
16149,20679.0
16150,29649.0
16151,19623.76
16152,21351.48
16153,0.0
16154,23473.0
16155,34651.0
16156,18843.24
16157,19892.0
16158,45627.5
16159,24273.08
16160,18933.84
16161,38901.96
16162,37436.0
16163,24153.12
16164,16713.0
16165,27231.359999999997
16166,15695.52
16167,22147.0
16168,40441.8
16169,32959.68
16170,23921.0
16171,19731.0
16172,20772.12
16173,34009.0
16174,39561.96
16175,13382.0
16176,16238.16
16177,14033.0
16178,24593.04
16179,87702.25
16180,20378.4
16181,32586.0
16182,18963.0
16183,20322.0
16184,19914.5
16185,52442.88
16186,26398.0
16187,26747.0
16188,14320.079999999998
16189,15325.920000000002
16190,23475.0
16191,28271.5
16192,38107.0
16193,15419.0
16194,19679.0
16195,30367.0
16196,14804.04
16197,17231.0
16198,23838.0
16199,19489.800000000003
16200,28500.5
16201,28066.0
16202,25265.0
16203,17098.68
16204,20499.0
16205,46736.76
16206,64487.28
16207,19965.399999999998
16208,32845.0
16209,22147.0
16210,23863.44
16211,87702.25
16212,21254.0
16213,34544.88
16214,32658.079999999998
16215,21353.52
16216,19892.0
16217,18338.88
16218,19264.5
16219,22856.0
16220,36235.0
16221,20828.0
16222,43966.0
16223,18139.5
16224,21374.0
16225,36180.840000000004
16226,19267.0
16227,36344.88
16228,17215.5
16229,16945.24
16230,87702.25
16231,30168.0
16232,34040.76
16233,15499.079999999998
16234,17070.559999999998
16235,20193.12
16236,25402.199999999997
16237,14353.0
16238,18451.68
16239,14084.400000000001
16240,74260.68
16241,32428.0
16242,17534.64
16243,16870.5
16244,87702.25
16245,23736.440000000002
16246,14308.0
16247,26475.0
16248,17691.0
16249,27487.68
16250,17852.0
16251,20565.0
16252,19415.4
16253,18576.0
16254,23759.4
16255,50948.0
16256,27488.0
16257,46218.0
16258,27105.5
16259,26793.0
16260,79442.0
16261,42549.0
16262,23546.64
16263,0.0
16264,16632.0
16265,25740.0
16266,24179.0
16267,17666.0
16268,34040.76
16269,20193.12
16270,28757.04
16271,22147.920000000002
16272,33679.0
16273,38189.0
16274,26816.159999999996
16275,42357.72
16276,22347.0
16277,38650.0
16278,29777.5
16279,35043.0
16280,16734.0
16281,17095.0
16282,37366.08
16283,17178.0
16284,23863.0
16285,15472.0
16286,43340.0
16287,20606.0
16288,20263.0
16289,21953.16
16290,33843.0
16291,16123.0
16292,19177.0
16293,25751.0
16294,27662.96
16295,87702.25
16296,16595.28
16297,24813.0
16298,19530.36
16299,25357.0
16300,0.0
16301,60518.0
16302,16598.0
16303,16005.72
16304,66676.0
16305,19190.0
16306,20044.920000000002
16307,57419.0
16308,28152.600000000002
16309,21430.76
16310,14833.0
16311,47008.0
16312,15457.0
16313,22787.0
16314,37187.28
16315,19701.0
16316,87702.25
16317,46210.5
16318,70289.0
16319,19570.0
16320,87702.25
16321,21512.04
16322,30452.52
16323,20494.0
16324,17339.04
16325,31902.0
16326,31290.0
16327,34399.08
16328,28032.0
16329,36728.0
16330,29267.160000000003
16331,14954.0
16332,24292.0
16333,14290.64
16334,40787.520000000004
16335,31866.119999999995
16336,29988.0
16337,33651.0
16338,37915.0
16339,16654.56
16340,19940.5
16341,17007.64
16342,17309.0
16343,40457.5
16344,31327.800000000003
16345,19430.0
16346,20355.0
16347,16267.0
16348,63997.92
16349,28724.5
16350,34391.64
16351,14409.84
16352,20123.88
16353,18831.0
16354,46704.5
16355,23614.0
16356,27250.5
16357,28958.52
16358,87702.25
16359,17645.68
16360,35287.0
16361,87702.25
16362,17785.0
16363,14540.0
16364,15775.24
16365,23242.0
16366,27326.0
16367,17386.0
16368,23515.0
16369,44550.0
16370,33350.0
16371,19424.08
16372,41483.52
16373,19574.0
16374,30101.0
16375,22104.5
16376,26962.0
16377,22555.0
16378,17758.199999999997
16379,33903.5
16380,32614.0
16381,23574.2
16382,18034.64
16383,18712.44
16384,20025.0
16385,21182.0
16386,19209.0
16387,20189.88
16388,48610.2
16389,22860.36
16390,18468.5
16391,16838.0
16392,24940.0
16393,23216.96
16394,32362.0
16395,22839.0
16396,33485.5
16397,17115.0
16398,50496.0
16399,18391.800000000003
16400,21610.0
16401,19487.760000000002
16402,25067.0
16403,21590.5
16404,21870.6
16405,26859.0
16406,87702.25
16407,18001.88
16408,39374.4
16409,24125.5
16410,33744.600000000006
16411,21431.0
16412,17437.800000000003
16413,25504.32
16414,17658.16
16415,19820.0
16416,22352.5
16417,24014.0
16418,14970.0
16419,20715.239999999998
16420,14703.0
16421,18452.0
16422,16456.0
16423,16860.36
16424,17341.0
16425,25706.0
16426,36421.0
16427,23850.5
16428,50022.0
16429,19282.920000000002
16430,42434.0
16431,18063.0
16432,30225.0
16433,15580.0
16434,41477.0
16435,19462.5
16436,16496.0
16437,24439.0
16438,38566.0
16439,16456.0
16440,28032.0
16441,32967.0
16442,32269.0
16443,17547.5
16444,26793.0
16445,28468.96
16446,22323.600000000002
16447,34140.0
16448,17467.0
16449,31894.72
16450,19557.0
16451,17740.0
16452,27696.24
16453,51809.0
16454,68902.68000000001
16455,26270.159999999996
16456,16903.0
16457,87702.25
16458,18174.0
16459,69991.5
16460,24477.239999999998
16461,19356.0
16462,18062.0
16463,30862.0
16464,14221.920000000002
16465,20048.0
16466,34123.56
16467,25451.0
16468,48820.0
16469,16436.4
16470,20164.0
16471,23094.0
16472,19475.04
16473,13585.52
16474,74529.12
16475,45804.72
16476,35062.0
16477,21467.0
16478,23317.0
16479,15922.4
16480,20586.0
16481,54603.36
16482,20752.68
16483,14927.64
16484,38420.0
16485,31802.0
16486,16629.600000000002
16487,18865.0
16488,20356.0
16489,14356.16
16490,29563.56
16491,19880.0
16492,20447.96
16493,22740.48
16494,19087.0
16495,18734.04
16496,30732.5
16497,21530.16
16498,31685.5
16499,21021.52
16500,16106.0
16501,73342.0
16502,19828.0
16503,23168.08
16504,18260.52
16505,24019.32
16506,20702.76
16507,26585.0
16508,87702.25
16509,57799.56
16510,27326.0
16511,25102.56
16512,31558.0
16513,35983.0
16514,19648.56
16515,62801.44
16516,20241.0
16517,21545.0
16518,21852.0
16519,23064.72
16520,25656.0
16521,34205.520000000004
16522,20721.72
16523,17981.0
16524,25964.64
16525,13822.64
16526,22764.12
16527,28440.0
16528,29906.24
16529,23976.72
16530,16575.239999999998
16531,23377.0
16532,49929.5
16533,87702.25
16534,40787.0
16535,31021.44
16536,36321.0
16537,25423.0
16538,26630.879999999997
16539,21427.0
16540,19869.0
16541,16099.0
16542,40306.0
16543,27901.5
16544,29300.0
16545,24151.0
16546,19686.16
16547,53892.280000000006
16548,37268.5
16549,16260.5
16550,16119.0
16551,20864.48
16552,18479.0
16553,44885.36
16554,21165.5
16555,26915.0
16556,21351.48
16557,19285.0
16558,20294.0
16559,20309.0
16560,25994.0
16561,18011.5
16562,18710.28
16563,25048.5
16564,18701.0
16565,21582.600000000002
16566,24130.0
16567,17441.0
16568,51220.200000000004
16569,25044.0
16570,33876.0
16571,70452.0
16572,25149.0
16573,21159.48
16574,15538.0
16575,48458.0
16576,22642.199999999997
16577,23177.5
16578,22327.079999999998
16579,32164.0
16580,39179.0
16581,44682.0
16582,18360.0
16583,16323.0
16584,21615.0
16585,35917.0
16586,25473.0
16587,18881.0
16588,19628.5
16589,26121.68
16590,17856.0
16591,16754.0
16592,20887.88
16593,38222.0
16594,18332.08
16595,17031.0
16596,19966.68
16597,19926.0
16598,20790.0
16599,15666.559999999998
16600,30887.159999999996
16601,28050.5
16602,24957.0
16603,81086.0
16604,16556.52
16605,25188.0
16606,87702.25
16607,65942.0
16608,47997.0
16609,26729.5
16610,24570.0
16611,25528.0
16612,23910.5
16613,20054.32
16614,51814.5
16615,44246.0
16616,19849.440000000002
16617,45728.0
16618,27749.8
16619,23388.84
16620,19199.5
16621,22639.5
16622,26284.0
16623,16172.52
16624,28338.5
16625,20382.0
16626,57473.0
16627,15305.0
16628,55265.0
16629,35579.0
16630,73044.5
16631,26469.0
16632,18977.399999999998
16633,29624.0
16634,37838.520000000004
16635,43884.0
16636,18764.4
16637,87702.25
16638,18730.92
16639,87702.25
16640,21234.5
16641,14954.16
16642,14554.0
16643,41166.5
16644,21252.0
16645,23530.56
16646,29991.600000000002
16647,35460.5
16648,24430.920000000002
16649,59974.31999999999
16650,24350.0
16651,32578.5
16652,20599.8
16653,41166.36
16654,33975.24
16655,57418.92
16656,23720.0
16657,19938.36
16658,20565.48
16659,15972.0
16660,23735.399999999998
16661,17007.12
16662,19668.239999999998
16663,40170.0
16664,16198.52
16665,23787.0
16666,70615.08
16667,18231.0
16668,17266.600000000002
16669,18636.72
16670,37633.96
16671,22662.0
16672,24998.0
16673,17150.0
16674,32017.0
16675,27752.920000000002
16676,29991.600000000002
16677,22174.800000000003
16678,19410.0
16679,26511.72
16680,56390.36
16681,19185.12
16682,24452.48
16683,33778.68
16684,18806.84
16685,20838.0
16686,25360.32
16687,35387.56
16688,28242.0
16689,18985.0
16690,15344.679999999998
16691,22717.0
16692,58641.0
16693,26834.0
16694,21957.0
16695,25941.0
16696,20918.88
16697,16674.32
16698,31002.0
16699,19338.84
16700,24727.0
16701,15838.32
16702,25550.0
16703,24014.0
16704,35753.0
16705,29752.0
16706,24350.0
16707,23777.0
16708,26961.48
16709,21613.44
16710,39753.0
16711,55265.0
16712,17889.0
16713,17927.0
16714,19802.0
16715,19195.5
16716,46872.600000000006
16717,17991.84
16718,22484.0
16719,13594.0
16720,15535.0
16721,21253.0
16722,18340.0
16723,62802.0
16724,19410.559999999998
16725,35042.799999999996
16726,18692.0
16727,15856.0
16728,49635.04
16729,27893.32
16730,19397.0
16731,21636.48
16732,18588.0
16733,15477.279999999999
16734,45574.68
16735,24046.0
16736,38255.0
16737,72937.0
16738,87702.25
16739,18319.920000000002
16740,18478.56
16741,14070.0
16742,21492.0
16743,27094.0
16744,22418.24
16745,63889.280000000006
16746,27349.0
16747,28008.600000000002
16748,27766.0
16749,20100.6
16750,21557.5
16751,62366.759999999995
16752,21551.399999999998
16753,43880.0
16754,15106.32
16755,20296.12
16756,30800.640000000003
16757,17530.44
16758,16952.0
16759,34074.0
16760,22828.0
16761,20892.0
16762,18679.800000000003
16763,17391.84
16764,18722.0
16765,32694.0
16766,20690.5
16767,15550.0
16768,18111.5
16769,16577.0
16770,29300.0
16771,24743.0
16772,27140.0
16773,19392.0
16774,25179.0
16775,18943.0
16776,26260.52
16777,27160.32
16778,52261.56
16779,47033.0
16780,16187.0
16781,21040.76
16782,20169.76
16783,47523.0
16784,21189.0
16785,20292.48
16786,56603.04
16787,23782.72
16788,87702.25
16789,17883.84
16790,35423.64
16791,30513.079999999998
16792,20128.0
16793,21475.0
16794,19469.88
16795,15713.400000000001
16796,15615.080000000002
16797,27836.119999999995
16798,40519.0
16799,27912.5
16800,31184.0
16801,16674.0
16802,50582.5
16803,37497.72
16804,23724.0
16805,30311.52
16806,29548.0
16807,24338.0
16808,22067.0
16809,27857.440000000002
16810,14520.0
16811,56005.0
16812,43702.0
16813,25274.600000000002
16814,21155.16
16815,18011.76
16816,19450.0
16817,0.0
16818,29699.0
16819,26978.28
16820,24173.5
16821,14837.0
16822,27269.0
16823,18767.0
16824,24315.0
16825,25982.32
16826,32559.0
16827,13752.440000000002
16828,13401.960000000001
16829,16338.36
16830,25317.120000000003
16831,20247.0
16832,62699.5
16833,20173.0
16834,17515.32
16835,68495.0
16836,20960.0
16837,16528.199999999997
16838,26987.159999999996
16839,87702.25
16840,17954.0
16841,26101.5
16842,72898.0
16843,14491.0
16844,19305.0
16845,28523.0
16846,16873.0
16847,16336.439999999999
16848,14537.0
16849,14018.0
16850,30455.399999999998
16851,17249.28
16852,87702.25
16853,19427.2
16854,18990.0
16855,77301.48
16856,23636.4
16857,87702.25
16858,48231.0
16859,42706.0
16860,40021.0
16861,78035.0
16862,18119.0
16863,32707.0
16864,54537.0
16865,14887.0
16866,18400.800000000003
16867,19380.92
16868,26859.120000000003
16869,37800.0
16870,30194.0
16871,24093.72
16872,16267.0
16873,25656.0
16874,17546.760000000002
16875,15443.0
16876,75344.36
16877,23098.199999999997
16878,47552.0
16879,19105.920000000002
16880,16991.0
16881,34333.5
16882,15662.919999999998
16883,36115.0
16884,74284.59999999999
16885,17391.84
16886,26551.92
16887,35588.28
16888,39639.0
16889,33970.56
16890,24014.16
16891,19368.0
16892,17229.0
16893,17374.24
16894,22439.559999999998
16895,20679.12
16896,26972.0
16897,17515.0
16898,23073.0
16899,17557.8
16900,21351.0
16901,19213.0
16902,17524.0
16903,16010.0
16904,47008.0
16905,34514.0
16906,77383.0
16907,18195.0
16908,18521.5
16909,21818.0
16910,40940.119999999995
16911,45574.68
16912,18326.0
16913,18660.0
16914,30628.0
16915,44349.0
16916,20241.0
16917,17913.0
16918,22071.0
16919,47325.200000000004
16920,17320.16
16921,27696.24
16922,22137.0
16923,33434.0
16924,22404.0
16925,43162.0
16926,29333.0
16927,34775.0
16928,38856.72
16929,20753.0
16930,14637.119999999999
16931,26807.879999999997
16932,15472.0
16933,18025.0
16934,46510.32
16935,30858.0
16936,21453.0
16937,15887.0
16938,16544.0
16939,19965.72
16940,17071.0
16941,43429.880000000005
16942,28651.0
16943,25505.0
16944,20000.0
16945,51673.08
16946,14963.0
16947,24592.88
16948,29988.0
16949,19884.0
16950,23554.440000000002
16951,13618.8
16952,28523.0
16953,16681.08
16954,29471.0
16955,87702.25
16956,15980.0
16957,33708.48
16958,17262.0
16959,23175.0
16960,20445.0
16961,33679.0
16962,17409.600000000002
